tweet_id,image_numero,stance_target,stance_label
940346582737625089,0,Merger and acquisition between Disney and 21st Century Fox.,Support
971808016902381569,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
979864852016586759,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
983855543600271360,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
976069375416569856,0,Merger and acquisition between CVS Health and Aetna.,Comment
976069375416569856,1,Merger and acquisition between CVS Health and Aetna.,Comment
976069375416569856,2,Merger and acquisition between CVS Health and Aetna.,Comment
621336599154954244,0,Merger and acquisition between Anthem and Cigna.,Unrelated
927107509457956864,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
940620003153448960,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
732509876853805056,0,Merger and acquisition between Anthem and Cigna.,Unrelated
931219077938515968,0,Merger and acquisition between CVS Health and Aetna.,Comment
924817272862101511,0,Merger and acquisition between CVS Health and Aetna.,Comment
735754407258660864,0,Merger and acquisition between Anthem and Cigna.,Comment
938453070949830662,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1011468858442608646,0,Merger and acquisition between CVS Health and Aetna.,Comment
941686825852293121,0,Merger and acquisition between CVS Health and Aetna.,Comment
979976970745327616,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
1341632182398447617,0,Merger and acquisition between Anthem and Cigna.,Unrelated
937636904182349824,0,Merger and acquisition between CVS Health and Aetna.,Comment
889508020778127363,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
939902543836205057,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
983109506149253121,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
983109506149253121,1,Merger and acquisition between Disney and 21st Century Fox.,Comment
978442178681819137,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1004050754250866689,0,Merger and acquisition between Cigna and Express Scripts.,Comment
766621746338422784,0,Merger and acquisition between Anthem and Cigna.,Comment
943233081992867840,0,Merger and acquisition between CVS Health and Aetna.,Comment
781435335196770304,0,Merger and acquisition between Anthem and Cigna.,Unrelated
888071834050146305,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
717990799414263808,0,Merger and acquisition between Anthem and Cigna.,Unrelated
1007437297116213248,0,Merger and acquisition between CVS Health and Aetna.,Comment
942892277437026305,0,Merger and acquisition between Disney and 21st Century Fox.,Support
624002987069952000,0,Merger and acquisition between Anthem and Cigna.,Support
715262924944711680,0,Merger and acquisition between Anthem and Cigna.,Unrelated
937113385543483392,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
940429254298398720,0,Merger and acquisition between CVS Health and Aetna.,Support
944917584390049792,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
943799479534276608,0,Merger and acquisition between Disney and 21st Century Fox.,Support
1026211266086547458,0,Merger and acquisition between Cigna and Express Scripts.,Refute
939117550926991360,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
824240955519856640,0,Merger and acquisition between Anthem and Cigna.,Unrelated
917945849694621696,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
890504748436135937,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
941490393677303808,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
634758067134009344,0,Merger and acquisition between Anthem and Cigna.,Support
1059908295966765056,0,Merger and acquisition between CVS Health and Aetna.,Comment
1048468010468605952,0,Merger and acquisition between CVS Health and Aetna.,Support
965994618646122497,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
956854020160851976,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
755774027063590912,0,Merger and acquisition between Anthem and Cigna.,Comment
684718961536188417,0,Merger and acquisition between Anthem and Cigna.,Unrelated
927995684820791296,0,Merger and acquisition between Disney and 21st Century Fox.,Support
1319283978809995269,0,Merger and acquisition between Cigna and Express Scripts.,Comment
927677988254097408,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
943094585986654209,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
861998210948239361,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
1123957557020766219,0,Merger and acquisition between Cigna and Express Scripts.,Comment
970649894212968449,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
760617569560694788,0,Merger and acquisition between Anthem and Cigna.,Support
961627708391378945,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
1031314910205149189,0,Merger and acquisition between Cigna and Express Scripts.,Comment
959410079584923648,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
897947074863300609,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
961397918824521730,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1050515950343245824,0,Merger and acquisition between CVS Health and Aetna.,Comment
973198498601545728,0,Merger and acquisition between Cigna and Express Scripts.,Comment
845693268704854017,0,Merger and acquisition between Anthem and Cigna.,Unrelated
831337557283717125,0,Merger and acquisition between Anthem and Cigna.,Refute
631121981719445504,0,Merger and acquisition between Anthem and Cigna.,Comment
938860359913496576,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
951015665946816512,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
941398675087151104,0,Merger and acquisition between CVS Health and Aetna.,Comment
982315443787624453,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
961333836377395201,0,Merger and acquisition between Disney and 21st Century Fox.,Refute
1054534571411365888,0,Merger and acquisition between CVS Health and Aetna.,Comment
1029467953241223168,0,Merger and acquisition between Cigna and Express Scripts.,Comment
928728163781365761,0,Merger and acquisition between CVS Health and Aetna.,Comment
953040789344477184,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
951478189804654592,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
1163828370402140160,0,Merger and acquisition between Anthem and Cigna.,Unrelated
884442297164861440,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
934263715691679744,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
962733462846402562,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
942186530944290817,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1041766513475239936,0,Merger and acquisition between Cigna and Express Scripts.,Support
1030494223047503872,0,Merger and acquisition between Cigna and Express Scripts.,Comment
937086167157051392,0,Merger and acquisition between Disney and 21st Century Fox.,Support
842693802582188034,0,Merger and acquisition between Anthem and Cigna.,Refute
984548372840370177,0,Merger and acquisition between Disney and 21st Century Fox.,Support
939265871469600769,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
943216894437445632,0,Merger and acquisition between CVS Health and Aetna.,Comment
1024731662821875712,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1060486674214465536,0,Merger and acquisition between Anthem and Cigna.,Unrelated
940985799415386114,0,Merger and acquisition between Disney and 21st Century Fox.,Support
967582990737043456,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
967582990737043456,1,Merger and acquisition between Disney and 21st Century Fox.,Comment
967582990737043456,2,Merger and acquisition between Disney and 21st Century Fox.,Comment
967582990737043456,3,Merger and acquisition between Disney and 21st Century Fox.,Comment
1060327295993425920,0,Merger and acquisition between CVS Health and Aetna.,Comment
942426438195609600,0,Merger and acquisition between Disney and 21st Century Fox.,Support
907976911074336768,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
937702032068304896,0,Merger and acquisition between CVS Health and Aetna.,Comment
956720707932774400,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
941700554715262976,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
941700554715262976,1,Merger and acquisition between Disney and 21st Century Fox.,Comment
941700554715262976,2,Merger and acquisition between Disney and 21st Century Fox.,Comment
1005406394776981505,0,Merger and acquisition between CVS Health and Aetna.,Support
938116393920327681,0,Merger and acquisition between CVS Health and Aetna.,Comment
949702102011531265,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
702492493129097217,0,Merger and acquisition between Anthem and Cigna.,Unrelated
951157770203561984,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
960156740619722753,0,Merger and acquisition between CVS Health and Aetna.,Support
752796846603534336,0,Merger and acquisition between Anthem and Cigna.,Unrelated
939065537836937216,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
887979937650458632,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
913349682319040512,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
913349682319040512,1,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
957214126417133568,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
1075439882527485952,0,Merger and acquisition between Cigna and Express Scripts.,Support
699890194112237569,0,Merger and acquisition between Anthem and Cigna.,Unrelated
943715358011285505,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
955749454253969408,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1048546854256955393,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
672446742940418048,0,Merger and acquisition between Anthem and Cigna.,Support
806239812806176769,0,Merger and acquisition between Anthem and Cigna.,Comment
962580968359038976,0,Merger and acquisition between CVS Health and Aetna.,Support
994738338207879169,0,Merger and acquisition between CVS Health and Aetna.,Support
966003301203537920,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
977238219023699969,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
1068207449147097093,0,Merger and acquisition between CVS Health and Aetna.,Comment
1230147427837108224,0,Merger and acquisition between Anthem and Cigna.,Comment
989542188391559168,0,Merger and acquisition between Cigna and Express Scripts.,Comment
704827101149569024,0,Merger and acquisition between Anthem and Cigna.,Unrelated
942484774379229185,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1028548981012529152,0,Merger and acquisition between Cigna and Express Scripts.,Support
926480925508145152,0,Merger and acquisition between CVS Health and Aetna.,Comment
952284177533108224,0,Merger and acquisition between CVS Health and Aetna.,Comment
949377580330778627,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
928471388662501376,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
937916978194538497,0,Merger and acquisition between CVS Health and Aetna.,Comment
937916978194538497,1,Merger and acquisition between CVS Health and Aetna.,Comment
965107006267772928,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
940707771489456128,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1301558669985812480,0,Merger and acquisition between Anthem and Cigna.,Unrelated
1013214352487403521,0,Merger and acquisition between CVS Health and Aetna.,Refute
658451733144694784,0,Merger and acquisition between Anthem and Cigna.,Unrelated
937706600944623618,0,Merger and acquisition between Disney and 21st Century Fox.,Support
822494106056265730,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
1091002824408862720,0,Merger and acquisition between Anthem and Cigna.,Unrelated
1091002824408862720,0,Merger and acquisition between Cigna and Express Scripts.,Support
960655328160268288,0,Merger and acquisition between Disney and 21st Century Fox.,Refute
941366236138688512,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1059897205031559168,0,Merger and acquisition between CVS Health and Aetna.,Support
946057341975318528,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
1113390333511888896,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
975420819697426433,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
936289855260299275,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
967133576134238208,0,Merger and acquisition between Disney and 21st Century Fox.,Support
946127892269977601,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
927631120107106306,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
927631120107106306,1,Merger and acquisition between Disney and 21st Century Fox.,Comment
982998518611742720,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
928075875949666304,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
986732402692128768,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1032628678172323842,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
1012379900458733568,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
799772616231911424,0,Merger and acquisition between Anthem and Cigna.,Unrelated
946138648520675331,0,Merger and acquisition between CVS Health and Aetna.,Support
982154725603688450,0,Merger and acquisition between Cigna and Express Scripts.,Support
971807769971036160,0,Merger and acquisition between Cigna and Express Scripts.,Support
927959499503226880,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
927928083532804096,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
989461909329018880,0,Merger and acquisition between CVS Health and Aetna.,Unrelated
929188183987965952,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
937979429669736448,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
937979429669736448,1,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
937979429669736448,2,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
937979429669736448,3,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
941451883129872384,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
553535043399081986,0,Merger and acquisition between Anthem and Cigna.,Unrelated
962065330125250560,0,Merger and acquisition between CVS Health and Aetna.,Comment
1254026639597432832,0,Merger and acquisition between Anthem and Cigna.,Unrelated
942584659942154246,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
930106737444745219,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
971700963974270978,0,Merger and acquisition between Cigna and Express Scripts.,Comment
941003269681360896,0,Merger and acquisition between Disney and 21st Century Fox.,Comment
953868363058614272,0,Merger and acquisition between Disney and 21st Century Fox.,Unrelated
1041797969727639553,0,Merger and acquisition between Cigna and Express Scripts.,Support
792770466268065792,0,Merger and acquisition between Anthem and Cigna.,Unrelated
756245641324486656,0,Merger and acquisition between Anthem and Cigna.,Refute
1041778337142595584,0,Merger and acquisition between Cigna and Express Scripts.,Support
